Day,Polymer,Time,Batch,N,Al27,As75,Ba138,C13,Ca44,Co59,Cr50,Cu63,Fe57,Ga69,K39,Mg25,Mn55,Na23,Nb93,Ni60,Pb208,Pd106,Sb121,Si29,Sn118,Sr88,Ti47
230523,PS,Before,03,2,8913770.17069328,193524.11326285,45057189.2524439,434978.353153712,942557.736928359,240525.687729187,1265031.93215742,849118.637707179,337113.240201362,3443018.94160259,2770253.62428148,332765.110294124,6997467.05272015,1719356.20080599,5446840.49581435,226980.572478054,7201065.6137094,411397.71448538,5210497.72883546,65390.5462569999,1398037.92853551,6634614.16280211,1200148.05691092
230523,PS,Before,03,3,5985292.64233253,156793.669899801,35473220.7006361,423600.26249821,641585.401556073,173984.671251416,1005014.05528143,669604.14682702,268533.586014357,2410279.36456342,1990169.92713671,219150.39437354,4835041.01474285,1137813.20337584,4611725.66284532,163896.32128009,7151723.39395875,362877.560365748,4270070.79182315,59377.5403062368,1140263.48373711,4875211.5328682,954111.698975166
230523,PS,Before,03,4,6963578.78848984,184302.110400867,56746124.9641801,421499.398188779,718885.29623846,209254.471292387,1158423.76491174,865936.888120829,313796.30716168,2925426.08536416,2205118.34070063,250632.893465123,6037317.94151184,1320555.75709504,5391147.9511069,186758.83644295,6384362.76120039,399302.286081957,4920952.34402801,63975.2334740861,1389930.50296852,6078340.01588003,1084517.84082294
230523,PVC,After,01,1,2393668.13044391,480610.763086973,9627495.71296971,298831.735641102,374239.20079487,196621.310333735,781889.970051639,1745220.18073819,49092.2343802437,851854.282398829,1961782.22379627,158939.694639792,5000937.86744054,2609192.64832212,1534452.32514095,34680.1376169181,7510369.42041774,409467.903211117,2502643.29320853,48221.1390265824,623585.554605143,2093187.26112096,711338.88475315
230523,PVC,After,01,2,2662644.07521085,531611.787800769,11667271.4922787,276404.400084023,412547.418527809,213561.729052977,837378.581736131,1989910.8065144,52939.3050911257,942502.416672297,2184726.11290537,176415.340836312,5957743.99105729,3003676.33560112,1815146.90068741,38186.8894527508,8697624.58358009,436319.979057491,2629487.38753592,44584.8625190727,702425.058388381,2324687.92763888,762322.39703015
230523,PVC,After,01,3,2608878.2310477,516992.400838501,11328074.9822123,275061.840151,404082.165431471,204884.572361188,819161.734234136,1855453.56830153,51166.2490664444,900606.341535729,2129043.70832884,176457.687982188,5473722.46270847,2860832.79876842,1820433.80150457,37421.3336855079,8917019.04175275,428181.430908962,2517706.97869657,37477.3677098307,700956.888018898,2285780.3573647,742885.730114997
230523,PVC,Before,01,1,76093.7521876201,80928.5397896727,1244199.12328329,706676.060316612,59275.7156880284,20886.4217153111,107843.545978633,189507.348755715,5108.41334001592,88974.897847085,70123.8366935342,19309.8889136888,121213.797866129,309977.093403432,217091.97387778,5502.04370697734,857372.860062959,7117.86573492938,854161.919570983,19899.9820320105,97852.7331742996,251979.070633512,93186.6224163512
230523,PVC,Before,01,2,71579.7401673206,75612.425947438,1286044.53782176,552206.557627781,57944.491154438,20773.4804636762,104630.793543385,187153.664682689,5152.0614954587,89406.1027178595,68860.2265512494,18605.7024113955,123513.347626619,299729.454894911,185712.64934737,5489.27592915841,854169.210003871,6992.27547689952,832377.614787649,16308.7653706868,95562.217203356,242955.855508948,90105.33544342
230523,PVC,Before,01,3,76157.1296147075,77245.69776174,1292968.77648111,387069.876989249,60005.615538632,21297.8598059277,108845.726697082,189346.432212863,5005.17940726383,88695.661938722,67961.3521674727,19932.8104164938,139868.228049126,305138.779623357,197597.55400539,5651.06324811126,882384.903403698,6984.83288303346,833337.634809384,14215.4877804301,96833.7976487695,261562.427713296,95299.0637121393
230523,PVC,Before,01,4,85395.8622027025,80640.6532194737,1253000.89676831,260240.232114285,61374.3623001107,21340.8851348703,116857.787380222,180119.969445617,4727.02896235759,84608.5274496348,74339.1073754702,20893.1459010707,170131.735703399,299376.503393132,210295.424721821,6157.7457384594,804203.931861597,6474.97558965216,777496.467272395,8837.96702371194,90944.9594343937,286146.958211446,104112.301129612
230523,PVC,Before,02,1,3565341.64669653,707362.059167737,12196375.6734707,370645.091849367,488262.964408706,249081.381127487,1017290.33313863,2417643.28325727,63565.0419020375,1188323.99823833,2342944.45380788,198997.220703555,6317124.45805174,3271332.08142739,2148539.3365605,47351.1413796596,8673201.28429911,508628.381999823,3157176.75170869,64746.8572768476,847758.794799434,2541117.15973718,924070.296196148
230523,PVC,Before,02,2,2675770.73466553,618127.875582789,11129404.6408548,325442.605157338,423706.100935181,223522.741257568,905508.395466911,2060300.28522477,55620.9462631765,1006691.43824451,2195648.54801002,173794.527189596,5768340.73871334,2855520.82819891,1859092.3962368,40369.239159925,8101954.58866633,457805.265686253,2723301.45591806,54744.1861531789,743389.890398978,2250367.62604559,818300.327380393
230523,PVC,Before,02,3,2491415.36166093,606797.617454193,10970619.1145542,292598.448315713,412693.958417148,213518.723538501,890358.403724683,1927302.63681125,54813.400334504,956655.115820083,2039953.28224642,169802.439499686,5445513.01541001,2852797.33196608,1827351.37519844,38968.9485741919,7950114.62752824,437283.466261914,2552000.81307939,50243.7312341568,752266.422728262,2234528.61660167,809494.118513163
230523,PVC,Before,02,4,2647394.79799603,617567.308595777,11429508.1158589,269170.809500575,423346.958316102,225043.801396388,923672.165727331,2041212.26898039,56525.6692168331,995460.201451867,2181077.55327394,176121.858201916,5646822.67155432,3070115.82227979,1911451.29071332,41145.9953645145,8329379.9110321,461643.841122279,2597428.16212512,52006.3768188039,753927.948856328,2317906.62565436,830104.953801563
230523,PVC,Before,03,1,3273888.77408904,676590.001952531,12789765.2952971,355179.000940814,488810.576558905,282114.284199743,1030622.36393103,2737529.95063338,74338.9303836771,1424300.32195025,2197095.26479217,195290.251773594,6550753.15534456,4668399.27787211,2143438.20827604,47732.0922287737,8625169.74953364,498522.928240083,3088524.63651257,71297.748369505,880931.46615394,2654951.97872419,944989.282628377
230523,PVC,Before,03,2,2694267.7803841,592294.110104672,11434648.3511964,323934.465001806,432893.19989356,243089.324263765,926850.722239204,2311130.70654553,64379.6986948581,1229430.74218225,1961882.47511153,173108.965110429,5911427.84770681,4057720.16302159,1839345.35075808,40892.9319612362,7747643.39674164,422513.673265814,2476052.95881541,57770.4827386097,783858.271606625,2374546.44308151,852502.379993753
230523,PVC,Before,03,3,2527386.31834992,587750.565857958,12025163.1720328,311637.593766738,445111.973615451,245668.05429495,928999.475219107,2364168.90888048,63298.2363373078,1195134.12039215,1976009.36938664,184272.616257722,5816747.32238934,3840884.04807098,1898464.29716022,41066.6052175517,8229546.72822621,437914.089212273,2503068.59004132,57449.3701541438,802496.043198889,2413140.45016858,851214.511042583
230523,PVC,Before,03,4,2638861.19108927,557290.874031138,11826659.110675,296321.748392221,429584.303387826,234958.02177117,887153.793183797,2234807.86919976,60347.9780354112,1165009.8533325,1925582.66406339,177601.56653469,5651339.66743851,3683131.58275873,1835713.89746463,39057.7893148545,8198620.17909798,422919.144487613,2306892.75944163,55623.8376655576,755555.32148847,2358569.52110988,807059.768825142
230524,PE,After,01,1,4798365.58354806,278256.689541674,21774555.2592986,917525.770227337,684357.564697641,980066.589562079,1607514.75363332,1168407.89790478,52002.9880674968,2138818.82864636,2639816.15082869,244563.368212367,5240705.316816,1987354.05553507,3441909.20134853,171347.067963861,3758209.93911671,319629.251276756,4732003.91330887,153238.121713643,1026705.90814818,7773780.35886558,1744321.96802236
230524,PE,After,01,2,4676613.38572664,233390.960813113,25456060.7116611,1011248.28422015,796239.344768129,951618.946983584,1607598.68074912,1104066.74574308,47830.1011411042,2234690.97463649,1879836.0337937,238921.312589576,4667731.07834003,1394746.15475532,3314335.41390052,168886.838780464,3719657.66006265,339581.575915868,4658061.97072519,151924.687239195,847753.700100113,8026055.5285606,1844903.10638864
230524,PE,After,01,3,4597969.71991837,221614.955217697,24206699.2216835,1066334.92919379,796781.008854073,957467.240704696,1639471.54076786,1039137.119431,47430.4543019078,2147230.96589503,1917333.75000323,233891.256534765,4822916.14486818,1230526.1330425,3369521.69614603,185026.65211763,3700875.3012619,332509.857063526,4630913.35127087,166513.820175219,799763.762335562,8216568.07629048,1837225.38963243
230524,PE,Before,01,1,4565955.98868453,241246.776161698,22710655.1655344,1095941.99755774,755814.733259825,972509.830486724,1655110.70780755,1141865.08970507,49745.9874915604,2174865.25168736,1935071.95956006,235772.841249432,4756814.38812826,1483024.12227812,3388008.28323282,178241.875364523,3626664.3250828,333143.845204976,4379396.25661229,160623.426357194,950520.351206389,7928149.49093153,1771183.75273623
230524,PE,Before,01,2,4900427.41169553,311087.581370352,23846969.8784585,1135586.97184065,796739.337756967,1112375.77895049,1863161.20769793,1268057.8968952,56179.4062682183,2494477.22126183,1990876.88497641,291570.418827804,5007158.15376601,1458670.81389585,4048878.58843765,212524.699961131,4005917.00751034,341528.440208466,4789197.75932342,181572.055384837,1168576.25851895,9244996.54565199,2067231.37758154
230524,PE,Before,01,3,4613985.60909618,287228.056723769,26750462.5196409,1123040.74820016,871666.283500373,1081594.76562439,1992221.4646506,1164381.0537848,56482.5061216996,2487535.22071577,1931866.557087,278153.387101882,4931314.59476372,1488773.42759104,3604659.56124507,207717.134459193,4190080.40906239,346355.46615909,4877908.55374232,178295.401357274,1152969.14741114,9078826.77736736,2073950.00975389
230524,PE,Before,02,1,4854837.60357733,180706.289794237,16771072.1498777,669060.044094137,538992.958252771,815063.574920205,1331945.01377607,964863.368468888,54892.4799847975,1974814.46924651,1248783.44575262,188293.597851541,3202495.416425,595319.050454101,2829441.93861376,127612.623908412,2594393.14572104,2604510.06903806,3424306.86982934,129703.546201206,736567.894164376,6333924.1352057,1474384.57844773
230524,PE,Before,02,2,4749306.20032981,172914.388551386,16456771.0585987,681241.128233621,465816.750632545,799727.145556554,1234663.36022055,913938.437656987,56664.9509757829,1964229.36929921,1090966.91342023,164921.897921226,3002366.04101164,607471.317215982,2665953.12980048,113706.674332661,2521376.57334041,2861045.73821468,3336890.93489111,119065.947871809,727239.976632828,5869964.1348653,1329175.91381156
230524,PE,Before,02,3,5193731.56224676,187244.911832796,17871438.1808564,709531.828419752,545483.764351934,888195.566100819,1322835.20463694,995431.945436531,58288.3916866083,2104723.8817865,1031570.80151199,182095.796515174,3249035.04760172,615330.358500479,2804441.72623558,122991.007644382,2657925.57749877,2943207.54333029,3541146.11600559,120734.937786775,747543.54420294,6305845.59835093,1475113.38898287
230524,PE,Before,03,1,6464499.60805027,264826.768822367,27177782.3918998,778301.688389311,833236.195710253,1149779.5002464,1874045.22235314,1497669.22808504,64344.3466920453,2765313.79732375,2118212.18434696,264682.196397543,5176961.64159525,1197252.86929734,3978517.755093,179807.941765467,3945530.61177338,2102930.75638041,4824859.27331637,180729.975791131,1036196.43495637,9675066.32837014,2040476.62612448
230524,PE,Before,03,2,5256233.49488268,253873.093877401,27774931.1894782,763693.773471802,901022.317874794,1120445.23244196,1850482.74125349,1335244.68810341,66786.7271898204,2799730.41956572,2331238.74850174,286256.65579031,6128610.3793496,1329411.61301019,4028105.86408105,212130.909091759,4079399.49209917,2046045.16642231,4781232.64206851,166800.408515694,1027008.89073901,9580463.92651261,2068812.7490447
230524,PE,Before,03,3,4856230.91143539,245461.24180294,26647531.2790128,750667.493399879,890813.429704141,1119763.75717212,1785043.973845,1273964.17859061,61282.1607368575,2747123.0470083,2310098.56780063,263349.926298696,5976263.4198614,1157928.9505827,3748474.31771282,216872.450617397,3968155.60361466,1920316.80776063,4570373.31910446,170108.252225372,992101.794190502,9102571.96412577,1898043.73451049
230524,PS,After,01,1,9004274.96626029,196691.909176856,33304883.3791384,482632.434706377,1045972.31854608,320948.620258557,1320674.08411206,1206401.28924086,339580.354597595,3283029.88496346,2653147.32279733,319946.122860895,7770996.92165559,1771278.64597873,5815327.87891059,252622.931393822,1797588.56137187,554484.192728183,7048349.46403509,93817.1108499907,1393131.04584035,6307261.02431003,1250631.21071722
230524,PS,After,01,2,8952213.20887857,185231.83605924,20248914.7698008,493933.714391699,926585.738935521,261658.165276664,1213211.23591815,1117120.16383622,319857.722998761,2739089.06033118,2601456.36309136,305257.09230787,7426500.64572793,1809566.98977877,5696103.85638437,244684.836995478,2509622.70456321,525300.378086088,6900963.02746148,86261.4892618875,1334337.90824492,5259788.9237635,1126279.32215896
230524,PS,After,01,3,3511774.26504756,74492.8181280748,4857709.59204706,477684.980119975,395399.434385844,119289.136514618,463525.433994326,553149.974523024,135495.440574912,1124411.48241507,999251.229912976,130699.123837082,3515940.44787983,666752.931409775,2139714.72363611,104659.144999083,790019.05798885,519349.551826598,3077183.48644452,66203.3568264488,512148.271083513,1855070.89109819,420123.657566277
230524,PS,Before,01,1,17804590.2723877,265144.315613545,20310978.1036747,444219.576047654,1475559.14684353,335022.568129652,1790469.8812738,1500203.5654265,475372.464994571,4788216.05929165,4282532.72566036,482572.220675666,10600409.3615714,2797019.38163611,7783190.15213613,335467.460785015,13975703.4893169,518611.248760923,9125985.09918783,96701.5040442231,2059736.62825438,7267905.56769156,1688320.01996451
230524,PS,Before,01,2,9390617.81163445,218959.443962009,6165755.30507652,444502.577495219,1103022.28498631,298577.351914194,1494620.03387225,1359777.06819235,409450.536835594,3334040.64822039,3071080.13650329,352533.60242334,8178531.90286705,1951544.23794028,6765271.00852876,277314.205727357,5716448.80763189,507432.414054258,7896630.14577581,88104.2203155105,1706304.01924979,5071822.61532057,1405914.19849836
230524,PS,Before,01,3,7593200.70815267,177828.975213288,24898620.4326075,449071.856154892,996280.095401908,279142.883773287,1096802.45903032,1190117.68551135,330857.21897027,3007339.65363407,2768329.27852642,328679.119626065,7678553.92954335,1803237.13966644,5285928.63780709,250822.499611244,3240613.26491532,516401.791497027,6332207.55708793,80101.3930172081,1251299.60614055,9371954.77104396,1036733.56239684
230524,PS,Before,02,1,10682757.838164,282476.206635312,31899683.8685876,512333.071298563,1329287.09959994,380356.417374976,1988357.71964047,1662005.68536575,482502.886081362,4174361.99562934,3711992.01975615,464018.091476456,11598716.1851415,2566349.72570186,7406954.75938191,341832.908054086,6094891.47627355,480742.920749881,9743467.12994689,100829.688310248,2071766.90787264,7233956.07649085,1888959.94338021
230524,PS,Before,02,2,10039447.4190064,267348.123438777,40252411.0343052,547936.568714209,1298915.32299065,448714.336101275,1986963.07699452,2051233.2101991,497978.956963416,4136234.24561887,3454987.60073795,432925.603303717,11374689.195952,2433800.17206512,7591457.66822868,390196.862775964,6331816.14145452,557344.446353281,9189552.29783309,105010.603598595,2085721.15333561,7185824.13940759,1890060.83196615
230524,PS,Before,02,3,16876269.1468552,378123.780361041,7625276.9734593,573577.355771475,1587118.44938768,463196.541011966,2784027.88522246,2159017.3778498,700140.766563355,5910328.43716909,4174440.51044795,516719.216695272,13628611.9615405,3136072.99318341,10547291.8885406,441307.593655412,4572279.58803685,591958.312034098,13152154.235973,124354.078684889,3114647.18730034,7165242.02429549,2607353.03416456
230524,PS,Before,03,1,7749570.0199133,186331.75963683,29692100.4572795,470687.837211831,757937.366066974,214276.52321859,1251033.37329802,980350.475070433,329852.088332458,2891245.41039933,2352343.18576879,254118.02748898,6575359.60061916,1430352.05724236,5506622.98938217,189657.31553091,4939571.0272063,454549.093534032,5766585.98456561,81774.2305170032,1367630.97888915,4673987.32214752,1194711.92522731
230524,PS,Before,03,2,13529939.4527429,162000.44254848,17111212.3862723,471285.053984398,938135.540247265,250973.317334728,952829.721959883,1023142.10652151,286628.954273748,3182936.00133165,2708367.72525285,314284.487370433,7223786.82405244,1768239.29641401,4356203.42345854,218285.758916022,6092629.73877363,525401.733691049,5200757.34181696,75793.3893165849,1100639.08565317,5081437.67066955,896545.995282513
230524,PS,Before,03,3,7963396.67014796,195306.404392849,28914045.3526597,475198.717623643,755251.59040654,224635.749471292,1320364.23562916,1033267.15197133,346805.896262487,2993152.19718231,2207608.74920325,260382.79551296,6592467.83123483,1474004.23502054,5818013.13681043,196698.32688093,3312811.63370477,505324.729868299,5776267.33717797,81247.304804441,1466660.43764352,4693257.0913878,1262861.54305409
230524,PVC,After,01,1,2664276.58339641,489352.137892769,10439019.163602,241004.679672623,369560.255505629,204089.874727211,756328.107111147,1851900.73224636,51036.1828714182,908596.079382121,4259593.63690294,161990.180283358,5437065.38258457,2623525.15524373,1688010.79826109,35802.1879805624,8654590.72348968,408798.352724732,2952585.9596758,42162.594229832,655918.608222337,2186108.97737928,674566.449857677
230524,PVC,After,01,2,2366147.44558079,452758.566915633,10346739.9266573,178548.953588687,359233.518461426,188063.899797252,721674.268976772,1648004.03716224,46608.7005355598,825601.168508553,1941074.39643127,156753.154958514,5001009.56527572,2652661.10331092,1530381.9408616,32816.9539101386,7927525.92800711,376498.799093409,2511190.07864369,34012.4306939929,606466.501466017,2096234.25991964,652922.169188391
230524,PVC,After,01,3,2556070.36336069,453117.819479613,9813344.57052675,164947.321782078,347431.840402664,180137.253727288,701036.652085915,1593219.07934219,44931.991143165,817671.782433682,1830402.30514452,148995.33584196,4956708.35936173,2606417.50478242,1481876.23242421,32431.9989493326,7679406.79346911,352899.592918236,2207578.58757562,28265.7694189783,604868.49372283,2024519.64794537,635478.145679808
230524,PVC,Before,01,1,2592465.93069171,589746.948061805,10528190.1508854,409435.55588426,417392.203953291,218478.911674928,914246.731128401,2023791.89104431,53934.4769332471,944637.037181377,2169277.86897954,165446.695319398,5508060.47425102,2765322.94329307,1816221.36095689,38978.9283478392,7638450.90583462,426170.875786877,2475677.61495394,59374.40247082,684831.313461999,2216220.119527,834407.040502343
230524,PVC,Before,01,2,2853937.18728212,599466.174353111,11667490.9542122,391514.156879475,449883.161360502,234299.269266086,988937.380440347,2230977.39860085,57886.4624277213,1038676.2800672,2357385.96840968,179484.224607355,6146470.74539966,3254358.91107418,2092607.81300797,42725.9241839773,8502597.60528396,457977.147903261,2477399.31857983,58865.0440218716,754418.238014451,2467665.87688344,905122.879274939
230524,PVC,Before,01,3,3172044.17956404,644474.98145996,12991299.3644648,379432.15186384,500746.328756285,266664.127233603,1081061.0153181,2500267.07304132,66022.5065826726,1194246.66254834,2654152.12632036,202858.732324316,6736275.98821508,3484885.58158033,2304496.05077677,47863.1489078979,9776990.24661373,523584.969308269,2693703.70314975,62092.4016344064,829456.351119204,2733981.02564414,990462.763378218
230524,PVC,Before,02,1,3613788.2134238,634519.409467365,12479128.6250402,338820.743085402,493378.662287352,268797.36059602,1018345.27180174,2772092.63660577,68721.4009695244,1312343.52518065,2225038.37920801,197548.129908841,6530942.02527113,4067237.02030534,2094005.7337199,47617.5644902432,8377447.87706859,462915.293031079,2837226.50570021,66313.4977500774,807097.373900909,2623392.63261848,933667.988537639
230524,PVC,Before,02,2,3026143.33828986,617515.956169131,12467209.0797548,336104.21501713,484273.683910675,263608.863066164,1014424.5288108,2654616.58617135,67784.0468239981,1282835.4689768,2403904.82264678,193856.513919113,6574095.67449763,4126873.93622553,2101586.69976374,44946.7763942013,8461903.00341882,456459.612604452,2609329.89124202,63867.0930320872,794476.022713495,2590042.68248959,936005.005679078
230524,PVC,Before,02,3,3023327.24513763,605243.57780537,12048016.868917,347968.358934998,485859.512986335,261761.855374349,997249.341073883,2613334.21113623,68515.9093097143,1297605.47286646,2179847.67284751,194128.742641003,6371508.67307497,4090517.20195505,2098599.97123364,45196.5954312943,8395182.70216168,459102.558544054,2571660.39931197,62170.0093817026,773038.729843811,2590517.89646236,912050.779893297
230524,PVC,Before,03,1,3266417.75748678,580185.800480908,13150141.4871766,336237.416528554,483264.165603923,270684.449804482,966099.19884362,2582234.54447931,70137.3767116145,1329535.81609489,2334277.21409267,190371.375626065,7130017.39701156,4691399.45193665,2134770.57668229,46603.9580734831,8520899.11232982,462263.735518318,2224415.6440086,68984.5507257909,799030.989097397,2765491.30727659,867906.098429936
230524,PVC,Before,03,2,2843760.29861958,574387.564643696,12611881.2212313,321792.464526691,468669.398110418,256047.452148197,933317.958355102,2450907.49467645,67398.6881089371,1415731.12371142,2267935.38017399,185350.389167393,6541405.39539943,4521762.22406097,2137028.9744376,44507.0739492199,8368118.67433316,440890.031209296,2158836.71727815,65609.6756447136,806626.467066288,2642886.60990022,835941.70796273
230524,PVC,Before,03,3,2460457.2762276,519652.106650481,12166276.588737,312539.333040912,440011.244000758,242327.982574312,823488.334359852,2231076.44698539,62091.7156777956,1166404.55752681,2284216.31211522,178314.486183644,6291892.01495091,4246355.18781333,1876409.08243647,41294.1201386903,8210423.8434287,422994.553186116,2114834.20072012,61669.5383451208,704106.570202161,2476378.67931196,730126.311420795
230526,PE,After,01,1,3975261.28706374,207725.173330752,22105265.2170399,718788.271135774,667533.055470187,785867.183803074,1512541.30471855,1007683.86052219,43804.9440686577,2057685.17856914,2070572.01753392,206769.927128277,4650292.81492124,1337857.55695542,2829336.84665757,160231.615639174,4074786.13382566,283419.273793554,4211280.11905667,134215.251020338,737572.884289177,7342884.4896911,1554956.13981915
230526,PE,After,01,2,4673152.07192587,225238.159871078,19917486.53673,654372.100599426,669277.465216894,952109.60089592,1349142.25180098,1057872.36381807,44036.4566230721,2055655.85414949,1956044.64814802,223885.861961906,4785839.52604678,2068951.80941132,2969168.3420823,156491.656194291,3406019.14109299,265521.077546917,4146191.09536169,138459.208738349,965541.858758568,7187416.12793486,1642047.24602848
230526,PE,After,01,3,3019250.03167816,149656.123458259,17854641.5581912,612866.285908957,585583.300914029,613379.193521932,1164468.52889519,766163.854095549,35329.4643104751,1622714.98687989,1481504.99733858,180068.57703115,3740735.85445258,917078.64073452,2525532.09667367,130300.132834673,3098580.79615386,249378.084730353,3336861.47481604,103802.953617426,649023.483627132,6243143.06875062,1309066.78050078
230526,PE,After,02,1,2967492.44434928,112562.385871477,10349610.9991443,543268.954010986,310367.399875988,453258.533348348,745322.584770097,586357.759836513,33933.7500561705,1191343.54623798,964570.61396705,101682.348902618,1934137.29585541,335781.487087867,1532671.66480511,73858.6917834313,1535750.56946432,1770337.00547888,2244997.52992838,67978.8205442212,459417.219486419,3678934.14745035,796765.513961138
230526,PE,After,02,2,3286455.48079995,113309.167062426,10826662.5551192,536692.44473701,309258.903929403,489795.634006465,731204.468715784,553678.574738838,37175.5402705947,1199359.11523109,760723.720218572,108130.889187791,1995582.35293849,395475.986652416,1759840.69186885,72165.7965916464,1692560.26770521,1973310.14139877,2257776.64279368,70688.9525271238,485322.593456283,3817722.21160692,822704.327874675
230526,PE,After,02,3,3092411.31261022,115175.467318324,9838533.98437415,525603.206251999,281428.531045102,449527.125108253,745264.066505154,542093.292999338,33048.9194171962,1163813.34324959,563415.564525427,98231.6517695555,1795948.89947743,343548.894983683,1481753.73904026,65103.4919833678,1495367.978659,1809308.36919528,2067371.38119062,67046.5447290308,450582.399173288,3481183.6655273,774509.890819672
230526,PE,Before,01,1,3586936.59148521,186765.286220282,18336917.6296414,751695.063234473,572072.155713293,735136.622149865,1252890.96443314,909807.0380459,36412.0028753769,1675567.6642941,1603530.37087163,188889.79975098,3839876.90624095,1020804.65356263,2621610.06146413,138472.902419184,3023177.15927714,251906.564266014,3481987.08490032,134938.020532531,600680.769098024,6283502.87987499,1447074.5802176
230526,PE,Before,01,2,3697593.99247897,164721.762496218,17890850.0027884,745191.191002182,631751.82574973,756364.447943904,1303134.46230879,852723.636292247,38376.1423154724,1706872.53128378,1353796.87724907,181319.272588761,3511562.34776847,879696.146966928,2775726.17293895,134787.952567433,2858242.63134162,260265.986478985,3635062.91746052,141371.732116425,631719.348886172,6406859.72055164,1589885.68466958
230526,PE,Before,01,3,4050190.41479699,205047.653030598,17575638.119937,745882.813762749,608081.290999113,798082.013836278,1424206.99535733,877358.905439995,42250.9202451362,1802774.45466882,1474734.97000293,214637.527845891,3681995.47191276,1053177.94829758,3199855.69139008,140485.372490117,2930779.7549731,256892.896801646,3823201.37113654,122757.357950295,745531.117099402,6634453.67627623,1414647.70753554
230526,PE,Before,02,1,4012911.98108757,155080.759899902,13339626.2961793,652986.648231543,429896.356471508,673791.72586061,1095891.8152257,745741.944905346,47127.3180398716,1611233.89708014,825039.165080697,145442.549002873,2621979.86648535,488102.969690755,2287587.07133398,97780.1770655208,1949148.7924591,2249106.89088377,3072210.07277148,114073.67487054,611439.552120636,4950555.72206106,1113318.32276621
230526,PE,Before,02,2,4134820.57734677,155543.859240716,13454647.7668188,644602.616591502,430217.639325055,692140.795519144,1028652.3965581,746657.518489071,45722.7937889064,1624248.4865237,904125.031686691,142368.072643002,2568817.13284242,465829.161989346,2272985.93597168,100472.431850966,2106941.92567505,2372915.69603518,2968930.91368031,100625.28365146,615002.524755364,4934114.08496087,1138624.45714936
230526,PE,Before,02,3,3665275.96293821,144294.550299445,11787231.3594438,625240.577761378,357300.125948861,594722.776415779,972185.019714342,708781.967910573,42390.1194987331,1453455.9276869,690396.262125144,129596.866395024,2192065.93835024,370246.364036619,2104918.53043257,86253.7332877377,1755108.62761207,2238791.01685333,2697054.01664966,99158.3403965437,545644.648614807,4212354.76889855,1053170.68241169
230526,PE,Before,03,1,5323059.50599557,250104.186428263,22411237.7055176,732208.408417355,766626.040772998,1082921.25908276,1720197.66630321,1235304.68890044,60421.6828132051,2519586.23001914,2076335.70222595,248344.147979307,5074337.68846798,1126353.46082812,3627025.33140997,181603.964761214,3353519.90889572,1816152.06469547,4486492.28931715,179312.909291742,933771.137805545,8239819.09874643,1900664.86725815
230526,PE,Before,03,2,4727022.49705632,190715.770174812,21694806.3883607,678057.872971447,588556.986389545,930245.518527235,1493366.78180057,1044516.0775245,52123.7227081129,2161031.04015646,1673298.59232285,213238.978501796,3867582.15334286,872875.77926694,3081776.75921988,137391.057908566,2938430.08537779,1501556.03867304,3838912.30691572,141220.455666622,769486.799445294,7108594.75965764,1657123.94463528
230526,PE,Before,03,3,4059483.34728237,193940.62879387,19040566.9717701,630523.644564602,669824.03469316,871623.720025656,1376117.1510006,933465.548163921,48541.3223493365,2051515.19417758,1477401.74695769,202443.469679117,3947784.10674558,871600.762284884,2987275.03680646,142681.13483277,2791673.35328172,1443880.46226954,3557613.47720646,132665.949544053,720345.997011895,7243834.05016968,1463099.2663782
230526,PS,After,01,1,6958110.31242009,147283.516706488,21719153.7991516,503243.88475813,746686.040936591,279884.077368523,957724.628401714,976925.489911562,245326.141832455,2522256.39966156,1949275.44453891,253800.196045086,6333869.31642395,1365902.03936525,4244759.10313013,201500.595795841,1632857.56995233,656587.478007901,5149107.39747337,85956.1855138892,1015316.28177894,4580077.46037269,875665.257294046
230526,PS,After,01,2,10880723.7819016,280567.136234878,60327317.4560799,483109.853384723,1553798.18673822,511506.676992905,1885158.96335524,2072758.10533784,489872.800090732,4475349.56837817,4322011.36896607,510608.889920207,13384062.2749454,2926619.38771403,8515112.95891612,401120.043849769,14178078.6698014,522689.869457729,8738883.79228224,92758.8436078769,2186574.2649653,9005691.6939859,1798726.61228032
230526,PS,After,01,3,9447546.38892918,203714.348066288,71398564.519499,486414.592905483,1075302.00968295,311006.08524209,1207762.99463569,1336218.23731003,342801.319605933,3258050.49989787,2763699.54876692,373940.829774134,9256430.95969644,2064747.92426325,5647307.40148862,269814.091942643,2577666.17667928,518949.880335833,6754355.63725193,85418.2327193528,1429388.53906899,8508250.8506863,1122082.84692826
230526,PS,After,02,1,18185598.5677231,471551.303201607,21460446.1130137,411356.411027178,1940975.37577513,559954.31995078,3519936.98564135,2658768.60073946,804772.302452505,7064714.64374592,5077294.20964195,631848.597813093,16594536.9928999,3695272.50186985,13051039.6914565,532817.869633214,7482404.63102249,415225.296383438,17049745.7210824,115567.042616553,3809519.20929507,8589961.52838382,3357254.71029364
